id,host_id,price,number_of_reviews,last_review
35352786,43706661,230,1,2019-06-30
35352800,3084472,71,0,
35352999,1324150,140,2,2019-06-29
35353172,78432713,42,1,2019-06-04
35353585,192784843,300,0,
35353949,17689167,342,2,2019-06-23
35354079,50484258,290,0,
35354567,265057419,70,0,
35355147,264842412,321,4,2019-06-30
35356745,153434419,75,1,2019-06-14
35357079,153434419,95,0,
35357271,153434419,100,1,2019-06-18
35361159,266212681,200,4,2019-07-06
35365315,265362077,175,0,
35367758,266246187,150,0,
35367799,3871108,75,0,
35368172,266158631,189,4,2019-06-30
35368609,266261548,275,2,2019-07-01
35368749,64969440,75,2,2019-07-05
35369372,113464126,189,3,2019-07-02
35369883,144866025,50,0,
35370678,141778215,269,2,2019-06-12
35371114,96019,299,0,
35371155,12833650,150,0,
35371996,180160926,190,1,2019-06-30
35372810,75017049,100,0,
35373350,91176276,250,3,2019-07-07
35373956,266299609,250,0,
35374230,264851724,347,4,2019-07-03
35374299,9843389,75,2,2019-06-13
35375569,266310389,50,0,
35376063,25352847,250,1,2019-06-16
35376213,266315426,120,0,
35376285,201884425,82,1,2019-06-26
35376427,23217966,45,4,2019-07-03
35376453,234383668,140,1,2019-06-04
35376476,266316634,250,2,2019-06-30
35376755,145067304,220,1,2019-06-21
35377489,266322736,110,2,2019-06-30
35378514,265372312,275,5,2019-06-26
35378679,266333619,160,3,2019-06-25
35378917,266335518,225,1,2019-06-30
35379061,266291058,500,0,
35379267,265178222,295,2,2019-06-28
35379530,266339498,190,0,
35379623,266340106,125,5,2019-07-03
35379882,266341812,99,0,
35379899,7728754,100,0,
35380023,413316,225,0,
35380648,266346965,350,4,2019-06-29
35380876,36793330,120,0,
35381538,7728754,90,0,
35382875,29387731,65,1,2019-06-27
35383920,266371525,67,0,
35384013,235054437,295,0,
35384123,266360944,70,1,2019-06-16
35384172,266157648,299,4,2019-07-06
35384238,246434428,40,1,2019-06-17
35384544,219303510,190,4,2019-07-07
35384734,266380288,198,0,
35384842,23878336,168,0,
35384851,11866880,289,0,
35385167,266384408,225,1,2019-07-03
35385249,739539,171,5,2019-07-06
35385949,263778743,60,0,
35386161,9208470,66,4,2019-06-21
35386373,5971983,77,2,2019-06-23
35386835,4464764,125,2,2019-06-24
35386912,261462340,50,1,2019-06-30
35386935,16950644,85,2,2019-07-07
35386983,266398080,349,4,2019-07-01
35387029,212910330,400,2,2019-07-01
35387629,258374626,140,1,2019-07-07
35388353,1903663,125,1,2019-06-27
35388899,266417731,1200,0,
35388921,109231531,90,0,
35389003,109231531,90,0,
35389856,266413128,220,3,2019-06-24
35397690,251918661,400,3,2019-06-13
35402354,115771987,215,0,
35402920,12276549,250,0,
35406064,115771987,170,0,
35406411,28808740,94,1,2019-07-02
35406694,5541374,195,0,
35406921,115771987,175,0,
35407072,106168229,30,1,2019-06-06
35408266,266502082,40,0,
35408369,256544529,400,0,
35408455,68832366,100,4,2019-06-30
35408591,107724585,185,0,
35409062,266505967,149,0,
35409488,266507520,226,3,2019-06-19
35409565,256544529,150,3,2019-07-07
35410832,265005813,214,1,2019-06-20
35411781,1922762,45,1,2019-06-28
35412521,266519114,177,2,2019-06-29
35412871,265183076,250,4,2019-07-01
35412877,260267559,489,1,2019-06-25
35413859,265487571,250,3,2019-07-06
35413988,265439369,650,3,2019-06-26
35414687,265598777,250,5,2019-07-01
35415121,1453801,150,0,
35415247,21216008,30,3,2019-06-20
35415489,265413630,250,4,2019-07-06
35415829,176463632,400,0,
35416249,217803692,400,0,
35416343,218260240,350,2,2019-06-21
35416507,217807790,500,0,
35416674,252886317,489,4,2019-07-02
35416858,189382679,78,1,2019-06-21
35416869,38363932,99,0,
35416914,102854098,450,1,2019-07-01
35417083,229726240,300,0,
35417147,249973556,500,2,2019-06-15
35417570,11437322,200,0,
35417968,253493647,500,1,2019-06-16
35418634,266561095,85,1,2019-06-23
35419046,539364,129,0,
35419996,225731818,385,1,2019-06-23
35420233,263676349,119,1,2019-07-07
35420277,17215584,189,2,2019-06-30
35420482,17349726,89,8,2019-07-03
35422253,152518136,100,2,2019-06-23
35422599,178272943,65,0,
35422824,5241234,100,0,
35422845,266590338,220,0,
35423325,2534058,190,4,2019-07-03
35424212,266600351,200,0,
35424310,35244614,125,2,2019-07-01
35424418,23455550,100,0,
35424717,9883499,230,1,2019-06-06
35425001,65960619,160,0,
35425032,266601642,185,1,2019-06-20
35425034,107724585,185,0,
35425128,18549793,80,1,2019-06-25
35425429,231484830,450,0,
35425436,266609191,70,2,2019-06-15
35425596,266595097,340,0,
35425638,27181542,249,0,
35425682,266477120,120,2,2019-07-05
35427155,23217966,35,6,2019-06-27
35428184,59392910,108,4,2019-07-07
35428298,266627618,288,0,
35428765,44452858,150,0,
35429053,6457972,199,0,
35430128,266641882,135,7,2019-06-28
35430378,266645207,75,0,
35430525,264817559,223,3,2019-07-03
35431400,266651586,150,0,
35431739,31043699,120,1,2019-06-23
35432326,63941116,199,3,2019-06-20
35442636,266699294,300,1,2019-06-24
35446198,8119817,80,1,2019-06-30
35446948,134378909,60,0,
35447651,266725339,450,8,2019-06-21
35447708,266726110,88,0,
35447709,266726110,89,0,
35448360,207897448,185,3,2019-06-26
35448444,102292061,50,8,2019-07-05
35448514,266726110,88,0,
35448516,266726110,89,2,2019-06-23
35448841,5236664,300,1,2019-07-02
35451163,242405832,575,0,
35451608,260447969,600,1,2019-06-23
35451636,266726110,88,0,
35451637,266726110,88,0,
35453591,266754587,225,1,2019-06-23
35454095,177188159,800,0,
35454285,17224232,30,3,2019-07-07
35454551,23878336,79,0,
35454756,39275815,220,1,2019-06-21
35455445,266762890,172,0,
35455986,63227531,99,1,2019-06-20
35456139,23878336,58,0,
35456208,266726110,89,0,
35456322,266762041,220,3,2019-06-22
35456622,266749340,190,3,2019-07-01
35457028,23878336,55,0,
35457664,23878336,55,0,
35458291,259207391,65,3,2019-07-02
35458547,266769677,202,2,2019-07-06
35458699,257879526,60,1,2019-07-07
35459319,266773830,475,2,2019-07-01
35459328,266780775,305,2,2019-06-19
35459465,13954138,60,0,
35459480,266774171,262,5,2019-07-07
35459559,46672441,70,0,
35459644,1355112,300,0,
35460496,6291714,74,0,
35460630,230192510,48,0,
35460924,230192510,48,0,
35460949,69683180,200,0,
35461013,230192510,48,0,
35461095,230192510,48,0,
35461209,230192510,48,0,
35461302,230192510,48,0,
35461373,230192510,48,0,
35461466,230192510,48,0,
35461527,230192510,48,0,
35461620,230192510,48,0,
35461700,230192510,48,0,
35461818,2428014,199,0,
35461822,230192510,48,0,
35461885,230192510,48,0,
35461960,230192510,48,0,
35462054,230192510,48,0,
35462128,230192510,48,0,
35462273,230192510,48,0,
35463373,17346516,200,0,
35463466,266800773,249,2,2019-06-30
35463471,22541573,209,0,
35463686,57201275,45,1,2019-06-22
35463900,253482129,210,1,2019-06-30
35463996,19639667,100,0,
35464309,38458421,900,0,
35464315,14717052,180,2,2019-06-30
35464448,227805996,300,1,2019-06-28
35464492,266818709,400,3,2019-07-07
35464510,259427246,38,1,2019-06-14
35464594,29929166,150,0,
35464662,25012594,140,2,2019-06-22
35464719,107987935,175,0,
35464920,266823254,60,0,
35464959,266823933,35,1,2019-06-17
35465106,265666981,219,5,2019-07-01
35465165,19593305,350,0,
35465343,266826469,85,0,
35465452,239758048,450,3,2019-07-02
35465579,194804585,55,4,2019-06-27
35465766,6227706,99,1,2019-06-29
35465967,266829739,70,0,
35466184,266834909,60,1,2019-07-08
35466744,105190318,99,2,2019-06-12
35466745,265617965,300,4,2019-07-01
35466749,199466039,349,0,
35466764,50996583,264,5,2019-06-30
35466919,59553953,149,0,
35467129,205510323,220,0,
35467286,14763957,58,0,
35467615,241985816,100,2,2019-06-25
35467651,260445684,299,3,2019-07-07
35467734,266826700,299,2,2019-06-16
35467947,4107600,55,0,
35468220,7599704,75,0,
35468369,266364277,850,0,
35468870,266860944,44,1,2019-06-30
35468906,266860871,200,1,2019-07-03
35469069,259289556,49,1,2019-06-16
35470543,27668092,60,1,2019-06-21
35471285,52137386,203,0,
35474470,264805208,211,4,2019-06-28
35474830,147228245,38,0,
35475475,266828407,350,10,2019-06-28
35477828,33861246,100,4,2019-07-05
35479956,602359,150,1,2019-06-16
35480817,266828681,320,12,2019-07-02
35481276,153371127,28,0,
35481361,179478172,25,1,2019-06-15
35481807,179478172,25,1,2019-06-26
35481836,232557023,1750,0,
35481930,179478172,25,0,
35482322,266797970,249,1,2019-06-24
35482487,55450195,60,6,2019-07-08
35482897,117484717,240,2,2019-06-23
35483304,74250362,325,4,2019-06-28
35483321,254622508,95,4,2019-07-01
35483911,191009021,250,1,2019-06-20
35484268,133802988,38,0,
35484401,248161322,35,0,
35484662,243367528,100,9,2019-07-01
35484875,266966503,200,1,2019-06-27
35485080,237729032,60,0,
35485220,264296595,69,2,2019-06-23
35485306,266800860,159,0,
35486014,248161322,63,0,
35486841,248161322,64,0,
35486871,208230311,34,2,2019-06-21
35487169,248161322,79,0,
35487203,266983536,45,1,2019-06-24
35487783,15163034,119,3,2019-07-02
35487942,1616218,165,0,
35488159,242361272,80,0,
35488376,157430725,150,6,2019-07-01
35489384,236186921,75,1,2019-06-28
35490477,266998393,35,0,
35490616,180966626,259,4,2019-07-01
35490736,2954749,100,0,
35490739,206222230,180,1,2019-06-13
35490967,27636707,200,0,
35491013,267009547,395,2,2019-07-07
35491409,266522456,150,7,2019-07-07
35491909,267015745,97,0,
35492112,266531875,475,3,2019-07-01
35492191,71577601,250,2,2019-06-21
35492664,266531875,200,2,2019-07-02
35492876,266531875,650,1,2019-06-16
35493162,259662705,184,1,2019-06-11
35493691,16334409,89,0,
35493937,10811427,189,1,2019-06-23
35494744,11814933,198,2,2019-07-05
35495374,42761912,125,0,
35495582,266992480,500,14,2019-07-07
35496484,267046022,275,0,
35496676,266522456,130,9,2019-07-07
35496813,224558991,31,0,
35496842,127836236,85,6,2019-07-04
35497728,24587566,50,0,
35497792,267068278,105,1,2019-06-30
35499352,170071460,100,0,
35505287,267113508,300,0,
35507112,15131634,275,0,
35507424,229706010,290,1,2019-06-14
35507713,80164857,160,1,2019-06-17
35507844,1237426,178,2,2019-06-28
35507981,267033835,60,1,2019-06-17
35508218,155137506,85,8,2019-07-06
35508864,3830566,200,2,2019-06-13
35509087,602359,95,2,2019-06-26
35509152,192505058,220,2,2019-07-02
35509472,267144101,145,0,
35510673,256502464,55,1,2019-06-23
35510795,151810361,99,4,2019-07-06
35510968,54332560,97,0,
35512005,742949,249,1,2019-07-06
35512438,13678557,90,0,
35512965,256502464,55,0,
35513883,204915695,50,0,
35515382,62001,249,0,
35515415,267193767,200,4,2019-07-05
35515733,2116342,950,0,
35515780,31859704,149,0,
35515910,19407918,180,0,
35516587,153561136,109,0,
35516704,81127692,50,0,
35517557,102292061,50,6,2019-07-04
35518055,26071530,100,0,
35518708,241985816,85,1,2019-06-17
35518765,11134859,179,0,
35518805,267223765,50,3,2019-06-26
35519038,266749340,190,1,2019-06-16
35519175,16608415,120,0,
35520115,266779292,90,2,2019-06-30
35520176,217625111,750,0,
35520479,260895286,90,0,
35520721,26543881,200,2,2019-06-30
35521170,254015746,280,1,2019-06-15
35521820,10160373,200,0,
35521916,180754298,130,1,2019-06-23
35522281,185199487,65,1,2019-06-22
35522357,13483820,120,0,
35522946,18550483,197,0,
35524274,267272502,67,0,
35526392,129443696,250,0,
35531168,7167290,35,0,
35533434,264478123,100,0,
35533850,264478123,100,0,
35533939,264478123,100,0,
35534087,264478123,100,0,
35535750,264752722,350,3,2019-07-01
35535989,107085019,65,1,2019-06-11
35536266,107716952,50,4,2019-07-04
35536969,40275,250,1,2019-06-16
35539005,266117120,55,0,
35539036,262501312,299,0,
35539920,263504959,50,6,2019-07-06
35540614,182505049,499,0,
35540673,119908176,120,1,2019-06-29
35540740,175771113,36,1,2019-06-22
35540762,239139334,49,4,2019-07-08
35541835,65346107,170,1,2019-06-14
35542412,267396936,465,3,2019-07-02
35542686,24423571,46,1,2019-06-23
35542830,1646818,120,1,2019-07-06
35543031,4602926,175,0,
35543132,35299064,150,0,
35543291,267414692,70,2,2019-06-30
35543560,13500337,55,0,
35545031,85400172,95,1,2019-06-30
35545082,253571094,50,3,2019-07-01
35545626,7271522,250,0,
35546298,52062343,57,4,2019-06-30
35546352,103336088,85,5,2019-07-07
35546843,7309232,300,1,2019-07-01
35547124,173794097,40,2,2019-06-21
35547909,257683179,35,0,
35548551,11397354,89,1,2019-06-27
35548672,210800401,60,0,
35548721,119155499,49,0,
35549378,267476000,100,0,
35558366,151810361,99,4,2019-07-01
35561531,6048765,67,0,
35563249,46094733,100,3,2019-06-27
35563781,267223765,50,2,2019-07-01
35564919,4344188,159,2,2019-07-02
35565108,257647514,250,1,2019-06-26
35565616,72674364,240,1,2019-06-22
35566070,5665090,135,1,2019-07-01
35566162,185355022,60,1,2019-06-22
35567048,18042477,160,0,
35567269,60117043,125,0,
35567504,13064420,50,0,
35568112,247094998,800,0,
35569130,265057419,68,0,
35569189,265156761,165,2,2019-07-07
35569456,267621090,600,4,2019-07-06
35569459,163029687,900,1,2019-07-06
35569626,245166170,80,0,
35570396,166984137,90,0,
35570498,267627839,175,0,
35570515,265662009,180,0,
35570674,49658508,600,1,2019-07-02
35570995,231378604,65,0,
35571189,16963619,139,0,
35572261,267405973,110,0,
35572377,159811367,32,0,
35572559,267144101,145,0,
35573040,16354887,109,0,
35573043,257348210,350,0,
35573815,266522456,60,3,2019-07-02
35573971,60541281,95,2,2019-07-05
35574349,159112181,275,1,2019-07-01
35575060,267632589,187,1,2019-06-15
35575853,35965489,100,0,
35575867,74819532,250,0,
35575973,265422938,149,0,
35576264,50278442,70,0,
35576552,155529225,80,0,
35576863,83819376,843,4,2019-07-04
35577620,21400616,67,0,
35577642,265153176,150,3,2019-07-05
35577716,83132880,129,0,
35577810,50278442,70,0,
35577860,2196491,140,0,
35577986,73066515,46,1,2019-06-19
35578345,146603340,213,1,2019-07-08
35578522,1394543,59,1,2019-07-02
35578616,258880426,65,0,
35578766,893308,75,3,2019-06-30
35578913,267678892,225,1,2019-06-20
35579143,26364534,66,1,2019-07-05
35579436,194369832,200,1,2019-06-26
35579504,267698769,395,4,2019-06-29
35579856,245518352,400,0,
35580305,267702003,215,4,2019-06-23
35580335,3562596,500,0,
35580805,893308,75,1,2019-06-17
35581246,893308,145,1,2019-06-11
35581315,163625145,46,1,2019-06-22
35582464,267728008,179,3,2019-06-17
35582765,267253127,132,2,2019-06-28
35583012,28891151,79,1,2019-06-30
35583150,265424495,150,0,
35583579,167025338,90,0,
35583886,255626808,450,1,2019-06-26
35584234,267739313,210,1,2019-06-22
35584546,267744284,69,0,
35590205,208570396,120,4,2019-07-06
35593963,264833923,209,1,2019-06-27
35595716,266569093,800,0,
35595727,11583998,128,0,
35596905,29622548,149,0,
35596923,216786331,429,2,2019-07-03
35597268,255259069,135,2,2019-06-25
35597348,196255493,95,0,
35597782,247335568,160,0,
35597932,255259069,130,0,
35598116,267678006,320,7,2019-06-28
35598253,180793066,87,1,2019-06-30
35598472,267818706,205,3,2019-06-23
35598561,201914956,305,3,2019-06-29
35598818,243660343,144,1,2019-06-21
35599003,267015438,167,1,2019-07-01
35599237,3078929,100,0,
35599954,206722794,168,4,2019-07-06
35600813,265157006,425,0,
35600829,243660343,115,0,
35600877,163625145,46,2,2019-06-23
35601251,163625145,38,0,
35601334,5971264,60,0,
35601555,61396454,300,0,
35601668,136438670,159,5,2019-06-28
35602964,267849738,600,0,
35602997,267849472,185,2,2019-07-01
35603341,159598333,99,0,
35603512,2548258,140,0,
35603798,263049454,290,0,
35603885,230403448,180,0,
35603965,267651337,170,0,
35604423,241551759,200,0,
35604447,267860635,170,3,2019-06-23
35604874,221200420,400,0,
35605010,267864516,99,1,2019-06-21
35605729,267191710,425,0,
35605837,51020118,175,0,
35606165,267872829,20,1,2019-06-27
35606381,221200420,350,0,
35606417,267875219,149,0,
35606542,221200420,350,0,
35606565,130030703,220,0,
35607369,221200420,200,0,
35607523,6768659,170,0,
35607568,221200420,200,0,
35607797,221200420,175,0,
35607893,223917190,161,2,2019-07-05
35607907,1348312,300,0,
35607932,265901814,125,0,
35608098,267886811,80,1,2019-06-30
35608108,75395247,160,3,2019-07-01
35608298,221200420,190,0,
35608471,182954454,75,0,
35608603,267590902,365,0,
35608677,25970549,150,0,
35608964,154077074,55,0,
35609328,267175603,190,2,2019-06-23
35609562,53432601,80,2,2019-07-01
35609955,267624351,75,0,
35610163,267902045,130,2,2019-06-30
35610220,21649183,78,0,
35610360,260895286,90,0,
35610591,82406306,85,1,2019-07-02
35611637,267912902,39,0,
35611781,264862581,75,3,2019-07-07
35612199,213432040,150,0,
35612963,21261408,37,4,2019-06-29
35612982,108512889,12,0,
35613002,267680159,300,8,2019-06-30
35613103,11971910,110,0,
35613104,251969263,54,0,
35613598,6885157,45,3,2019-07-04
35613707,267928032,119,0,
35614155,241454071,35,1,2019-06-26
35614263,193961455,190,7,2019-07-06
35614490,62271274,220,1,2019-06-12
35614638,71653051,99,2,2019-07-01
35614773,267936314,200,2,2019-06-30
35614888,267938006,65,2,2019-06-23
35615010,103716352,50,0,
35615611,267940629,60,0,
35615652,19017210,41,1,2019-07-02
35615687,145082728,350,1,2019-06-30
35616144,11378117,70,0,
35616292,257879526,54,0,
35616402,152132335,100,0,
35616470,267933377,100,0,
35616482,121705027,90,1,2019-06-17
35616750,267953852,196,1,2019-06-18
35616793,153141476,78,5,2019-07-06
35617028,6997690,100,1,2019-06-23
35617075,266925045,320,3,2019-07-01
35617353,267937666,129,4,2019-07-05
35617505,130617332,80,0,
35617875,125170095,85,1,2019-06-24
35618095,161346189,40,0,
35618225,4481028,140,1,2019-06-20
35618798,175276860,100,0,
35618939,83132880,56,0,
35619073,256966373,100,1,2019-06-20
35619385,32159799,180,3,2019-07-05
35619415,267980502,150,0,
35619694,92936093,65,4,2019-07-01
35619784,267951770,100,0,
35620506,28891151,75,2,2019-07-06
35628011,6428897,95,1,2019-06-20
35633100,258053084,65,3,2019-07-01
35633408,83132880,49,0,
35633930,70082582,120,0,
35634364,51985960,40,0,
35634704,266792224,90,1,2019-07-01
35634901,102373033,249,1,2019-06-30
35635711,263550606,300,0,
35635841,267989178,800,0,
35638345,263229425,400,0,
35638944,154268909,240,0,
35639073,260807399,400,0,
35639950,268110281,49,0,
35640448,267989700,179,1,2019-06-22
35640594,268122129,35,0,
35641231,260805765,400,0,
35642392,146623639,250,0,
35642402,8093028,129,1,2019-07-06
35642484,268135013,475,1,2019-06-23
35642823,268137256,35,1,2019-06-30
35642891,268138154,10,2,2019-06-18
35643772,21918321,90,0,
35643807,181673933,100,0,
35644433,268150010,200,0,
35644555,268149303,125,0,
35644795,11182145,50,0,
35645630,13175303,135,1,2019-06-14
35645833,100981446,199,1,2019-07-01
35646056,268162851,295,0,
35646375,247628698,140,1,2019-06-16
35646392,16830841,358,0,
35646472,268165286,89,0,
35646539,16830841,358,0,
35646737,117365574,85,1,2019-06-22
35646747,34450489,111,2,2019-07-07
35647681,268173853,100,1,2019-06-29
35647761,267818779,265,2,2019-06-24
35647951,268177002,295,1,2019-06-16
35648056,11066012,417,1,2019-07-01
35648435,244116720,65,1,2019-06-18
35649754,78896912,150,0,
35650240,8518298,57,3,2019-07-04
35650326,40971988,75,4,2019-07-01
35651376,15200548,180,0,
35651982,72015429,59,0,
35652031,13830544,54,2,2019-06-24
35652334,266998393,40,1,2019-07-02
35653043,93533725,350,0,
35653330,20514946,230,2,2019-06-24
35653871,268230638,95,0,
35654692,258376648,299,0,
35654798,267272502,55,0,
35655420,2883788,239,3,2019-07-03
35655547,268240039,51,1,2019-07-01
35655950,80443454,74,10,2019-07-07
35656431,128681436,40,1,2019-07-01
